Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cameroon,,,,,,,,,,,881.0,874.0,881.0,894.0,906.0,903.0,923.0,803.0,833.0,853.0,857.0,864.0,865.0,887.0,956.0,1030.0,950.0,1050.0,1240.0,1280.0,1220.0,1380.0,1440.0,1490.0,1560.0,1630.0,1690.0,1600.0,1430.0,1360.0,1240.0,1150.0,1090.0,972.0,965.0,972.0,987.0,1010.0,1030.0,1050.0,1060.0,1070.0,1090.0,1110.0,1150.0,1140.0
"Congo, Dem. Rep.",,,,,,,,,,,1260.0,1090.0,1290.0,1320.0,1260.0,1240.0,1280.0,1240.0,1250.0,1330.0,1290.0,1330.0,1300.0,1370.0,1370.0,1270.0,1170.0,1140.0,1050.0,1030.0,1020.0,1020.0,990.0,980.0,1010.0,987.0,1010.0,1010.0,982.0,940.0,850.0,750.0,646.0,537.0,498.0,485.0,467.0,430.0,414.0,387.0,351.0,334.0,334.0,342.0,354.0,364.0
"Congo, Rep.",,,,,,,,,,,1230.0,1300.0,1340.0,1250.0,1270.0,1280.0,1260.0,1250.0,1310.0,1370.0,1420.0,1480.0,1570.0,1640.0,1720.0,1800.0,1770.0,1560.0,1610.0,1720.0,1970.0,2250.0,2700.0,2770.0,2880.0,2770.0,2510.0,2440.0,2420.0,2420.0,2370.0,2370.0,2360.0,2270.0,2090.0,2110.0,2140.0,2070.0,2080.0,1970.0,2060.0,2080.0,2110.0,2070.0,2080.0,2170.0
Colombia,,,,,,,,,,,1910.0,1940.0,1980.0,1990.0,2050.0,2060.0,2100.0,2130.0,2190.0,2270.0,2350.0,2430.0,2550.0,2660.0,2760.0,2760.0,2830.0,2880.0,3050.0,3150.0,3200.0,3200.0,3170.0,3150.0,3180.0,3210.0,3330.0,3440.0,3510.0,3560.0,3640.0,3640.0,3710.0,3840.0,3990.0,4120.0,4130.0,4200.0,4150.0,3910.0,3960.0,3970.0,4000.0,4100.0,4260.0,4400.0
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.0,1300.0,1340.0,1370.0,1380.0,1380.0,1360.0,1340.0,1340.0,1260.0,1290.0,1180.0,1240.0,1250.0,1150.0,1160.0,1110.0,1120.0,1110.0,1100.0,1190.0,1190.0,1190.0,1180.0,1180.0,1180.0
Cape Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,647.0,652.0,700.0,713.0,761.0,770.0,792.0,828.0,860.0,849.0,840.0,907.0,959.0,1110.0,1240.0,1340.0,1460.0,1610.0,1760.0,1970.0,1980.0,2050.0,2110.0,2290.0,2410.0
Costa Rica,,,,,,,,,,,3600.0,3530.0,3590.0,3700.0,3700.0,3870.0,4010.0,4110.0,4330.0,4440.0,4640.0,4830.0,5100.0,5360.0,5520.0,5490.0,5650.0,5990.0,6200.0,6340.0,6210.0,5910.0,5330.0,5340.0,5610.0,5500.0,5660.0,5770.0,5820.0,5990.0,6040.0,6020.0,6400.0,6680.0,6810.0,6920.0,6850.0,7050.0,7390.0,7540.0,7680.0,7810.0,7940.0,8160.0,8400.0,8610.0
Cuba,,,,,,,,,,,,,,,,,,,,,2650.0,2830.0,2920.0,2970.0,2950.0,3190.0,3320.0,3580.0,3780.0,3800.0,3590.0,4280.0,4640.0,4870.0,5230.0,5280.0,5240.0,5060.0,5190.0,5170.0,4980.0,4410.0,3880.0,3290.0,3290.0,3360.0,3610.0,3690.0,3680.0,3890.0,4110.0,4220.0,4270.0,4420.0,4670.0,5180.0
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,7360.0,8920.0,10400.0,11100.0,12200.0,12700.0,12800.0,13400.0,14100.0,15100.0,15700.0,16000.0,17000.0,18300.0,19400.0,20400.0,20100.0,21400.0,21000.0,21800.0,23200.0,23100.0,23400.0,24500.0,25500.0,26700.0,27400.0,28100.0,28500.0,29600.0,30600.0
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11600.0,10300.0,10200.0,10200.0,10500.0,11200.0,11700.0,11700.0,11600.0,11800.0,12300.0,12700.0,13000.0,13400.0,14100.0,15000.0
Germany,,,,,,,,,,,,,,,,,,,,,17900.0,18400.0,19100.0,20000.0,20100.0,20000.0,21100.0,21900.0,22500.0,23500.0,23800.0,23800.0,23800.0,24200.0,25000.0,25600.0,26200.0,26500.0,27400.0,28200.0,29500.0,30800.0,31100.0,30600.0,31200.0,31600.0,31800.0,32299.0,32900.0,33500.0,34500.0,35000.0,34900.0,34600.0,35000.0,35300.0
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890.0,3150.0,2550.0,2880.0,3190.0,3340.0,3450.0,3620.0,3710.0,4010.0,4300.0,4680.0,4700.0,4980.0,5050.0,5140.0,5230.0,5210.0,5360.0,5540.0,5690.0,5940.0,5990.0,6150.0,6140.0,5960.0,6310.0,6480.0,6500.0
Denmark,,,,,,,,,,,18100.0,19100.0,20100.0,20000.0,21700.0,22500.0,23000.0,24000.0,25200.0,26700.0,26900.0,27500.0,28500.0,29500.0,29000.0,28500.0,30100.0,30600.0,31100.0,32299.0,32100.0,31900.0,33100.0,33900.0,35400.0,36800.0,38500.0,38600.0,38600.0,38800.0,39300.0,39700.0,40400.0,40300.0,42300.0,43300.0,44300.0,45600.0,46400.0,47600.0,49200.0,49500.0,49500.0,49600.0,50800.0,51800.0
Dominican Republic,,,,,,,,,,,1380.0,1300.0,1470.0,1520.0,1570.0,1330.0,1460.0,1470.0,1430.0,1540.0,1770.0,1900.0,2040.0,2250.0,2320.0,2380.0,2480.0,2540.0,2530.0,2580.0,2720.0,2780.0,2760.0,2830.0,2800.0,2690.0,2730.0,2940.0,2950.0,3020.0,2800.0,2770.0,3030.0,3190.0,3220.0,3340.0,3480.0,3730.0,3920.0,4080.0,4210.0,4250.0,4380.0,4260.0,4300.0,4650.0
Algeria,,,,,,,,,,,2170.0,1830.0,1430.0,1880.0,1940.0,2000.0,1850.0,1970.0,2120.0,2240.0,2370.0,2040.0,2530.0,2560.0,2670.0,2730.0,2880.0,2940.0,3120.0,3260.0,3190.0,3180.0,3280.0,3350.0,3430.0,3450.0,3370.0,3250.0,3130.0,3180.0,3120.0,3010.0,2990.0,2870.0,2780.0,2830.0,2900.0,2880.0,2990.0,3040.0,3110.0,3160.0,3300.0,3490.0,3590.0,3750.0
Ecuador,,,,,,,,,,,2570.0,2630.0,2680.0,2660.0,2770.0,2780.0,2690.0,2740.0,2710.0,2750.0,2860.0,2950.0,3010.0,3340.0,3610.0,3890.0,4070.0,4020.0,4140.0,4190.0,4230.0,4350.0,4270.0,4150.0,4150.0,4210.0,4250.0,4140.0,4280.0,4220.0,4270.0,4350.0,4340.0,4330.0,4410.0,4410.0,4400.0,4490.0,4540.0,4240.0,4210.0,4300.0,4400.0,4440.0,4730.0,4890.0
Egypt,,,,,,,,,,,762.0,780.0,789.0,849.0,922.0,942.0,964.0,947.0,908.0,933.0,962.0,979.0,986.0,999.0,993.0,1060.0,1170.0,1250.0,1330.0,1350.0,1450.0,1520.0,1630.0,1670.0,1780.0,1840.0,1870.0,1890.0,1950.0,1990.0,2050.0,2030.0,2070.0,2090.0,2130.0,2190.0,2250.0,2320.0,2410.0,2500.0,2610.0,2650.0,2660.0,2700.0,2760.0,2830.0
Spain,,,,,,,,,,,6210.0,6880.0,7500.0,8150.0,8500.0,8930.0,9480.0,9770.0,10300.0,11100.0,11400.0,11800.0,12600.0,13500.0,14100.0,14000.0,14300.0,14600.0,14600.0,14500.0,14700.0,14600.0,14700.0,14900.0,15100.0,15400.0,15800.0,16700.0,17500.0,18300.0,19000.0,19400.0,19500.0,19200.0,19500.0,20000.0,20400.0,21100.0,21900.0,22800.0,23900.0,24700.0,25000.0,25300.0,25600.0,26100.0
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7130.0,7600.0,8690.0,9150.0,9090.0,9960.0,10600.0,11400.0,12400.0,13300.0,14600.0
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,298.0,313.0,294.0,253.0,269.0,297.0,289.0,278.0,276.0,248.0,218.0,238.0,237.0,244.0,265.0,265.0,249.0,254.0,262.0,276.0,272.0,259.0,286.0,310.0
