Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cuba,63.1,64.02,64.94,65.86,66.78,67.7,68.32,68.94,69.56,70.18,70.8,70.98,71.16,71.34,71.52,71.7,71.54,71.38,71.22,71.06,70.9,70.48,70.06,69.64,69.22,68.8,68.1,67.4,66.7,66.0,65.3,64.56,63.82,63.08,62.34,61.6,60.78,59.96,59.14,58.32,57.5,55.58,53.66,51.74,49.82,47.9,45.9,43.9,41.9,39.9,37.9,35.94,33.98,32.02,30.06,28.1
Curaçao,78.7,79.0,79.3,79.6,79.9,80.2,79.68,79.16,78.64,78.12,77.6,77.1,76.6,76.1,75.6,75.1,74.7,74.3,73.9,73.5,73.1,72.62,72.14,71.66,71.18,70.7,70.24,69.78,69.32,68.86,68.4,67.9,67.4,66.9,66.4,65.9,65.44,64.98,64.52,64.06,63.6,63.18,62.76,62.34,61.92,61.5,61.18,60.86,60.54,60.22,59.9,56.86,53.82,50.78,47.74,44.7
Cyprus,62.9,63.36,63.82,64.28,64.74,65.2,64.6,64.0,63.4,62.8,62.2,60.5,58.8,57.1,55.4,53.7,51.64,49.58,47.52,45.46,43.4,41.8,40.2,38.6,37.0,35.4,34.3,33.2,32.1,31.0,29.9,29.0,28.1,27.2,26.3,25.4,24.72,24.04,23.36,22.68,22.0,21.54,21.08,20.62,20.16,19.7,19.4,19.1,18.8,18.5,18.2,17.2,16.2,15.2,14.2,13.2
Czech Republic,53.4,52.36,51.32,50.28,49.24,48.2,47.42,46.64,45.86,45.08,44.3,43.6,42.9,42.2,41.5,40.8,39.92,39.04,38.16,37.28,36.4,35.92,35.44,34.96,34.48,34.0,33.8,33.6,33.4,33.2,33.0,32.78,32.56,32.34,32.12,31.9,31.56,31.22,30.88,30.54,30.2,29.82,29.44,29.06,28.68,28.3,27.96,27.62,27.28,26.94,26.6,24.88,23.16,21.44,19.72,18.0
Democratic People's Republic of Korea,32.6,30.72,28.84,26.96,25.08,23.2,20.5,17.8,15.1,12.4,9.7,8.1,6.5,4.9,3.3,1.7,1.38,1.06,0.74,0.42,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.08,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,4.0,4.24,4.48,4.72,4.96,5.2,5.78,6.36,6.94,7.52,8.1,9.56,11.02,12.48,13.94,15.4,16.78,18.16,19.54,20.92,22.3,23.6,24.9,26.2,27.5,28.8,29.78,30.76,31.74,32.72,33.7,34.82,35.94,37.06,38.18,39.3,40.22,41.14,42.06,42.98,43.9,43.56,43.22,42.88,42.54,42.2,41.42,40.64,39.86,39.08,38.3,38.74,39.18,39.62,40.06,40.5
Denmark,73.9,72.94,71.98,71.02,70.06,69.1,68.3,67.5,66.7,65.9,65.1,64.42,63.74,63.06,62.38,61.7,60.88,60.06,59.24,58.42,57.6,56.92,56.24,55.56,54.88,54.2,53.84,53.48,53.12,52.76,52.4,52.1,51.8,51.5,51.2,50.9,50.54,50.18,49.82,49.46,49.1,48.62,48.14,47.66,47.18,46.7,45.96,45.22,44.48,43.74,43.0,40.46,37.92,35.38,32.84,30.3
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,8.16,12.24,16.32,20.4
Dominican Republic,21.6,22.64,23.68,24.72,25.76,26.8,27.84,28.88,29.92,30.96,32.0,33.18,34.36,35.54,36.72,37.9,39.06,40.22,41.38,42.54,43.7,44.38,45.06,45.74,46.42,47.1,46.92,46.74,46.56,46.38,46.2,45.26,44.32,43.38,42.44,41.5,40.6,39.7,38.8,37.9,37.0,36.58,36.16,35.74,35.32,34.9,34.5,34.1,33.7,33.3,32.9,32.14,31.38,30.62,29.86,29.1
Ecuador,34.4,35.34,36.28,37.22,38.16,39.1,40.24,41.38,42.52,43.66,44.8,45.82,46.84,47.86,48.88,49.9,50.5,51.1,51.7,52.3,52.9,53.06,53.22,53.38,53.54,53.7,53.34,52.98,52.62,52.26,51.9,51.14,50.38,49.62,48.86,48.1,47.24,46.38,45.52,44.66,43.8,42.94,42.08,41.22,40.36,39.5,38.94,38.38,37.82,37.26,36.7,36.12,35.54,34.96,34.38,33.8
