Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Indonesia,66.6,,,,,57.0,,,,,47.8,,,,,36.9,,,,,30.7,,,,,23.9,,,,,16.6,,,,,10.2,,,,,7.3,,,,,5.5,,,,,4.6,,,,,3.3
Iran (Islamic Republic of),87.7,,,,,80.4,,,,,73.4,,,,,64.1,,,,,53.2,,,,,41.900000000000006,,,,,32.3,,,,,22.2,,,,,13.7,,,,,9.3,,,,,7.8,,,,,5.6
Iraq,90.6,,,,,83.6,,,,,78.0,,,,,71.8,,,,,60.2,,,,,48.9,,,,,40.1,,,,,38.599999999999994,,,,,42.3,,,,,45.0,,,,,41.3,,,,,31.200000000000003
Ireland,1.2,,,,,0.8,,,,,0.6,,,,,0.3,,,,,0.4,,,,,0.4,,,,,0.3,,,,,0.5,,,,,0.4,,,,,0.4,,,,,0.5,,,,,0.4
Israel,36.4,,,,,27.1,,,,,17.2,,,,,11.8,,,,,10.3,,,,,9.0,,,,,6.5,,,,,4.5,,,,,3.1,,,,,2.1,,,,,1.6,,,,,1.1
Italy,13.399999999999999,,,,,7.4,,,,,4.1,,,,,2.7,,,,,1.8,,,,,1.3,,,,,1.2000000000000002,,,,,1.1,,,,,1.0,,,,,0.7,,,,,0.5,,,,,0.2
Jamaica,30.1,,,,,24.2,,,,,17.2,,,,,10.2,,,,,5.1,,,,,2.5,,,,,1.7000000000000002,,,,,1.3,,,,,0.8999999999999999,,,,,0.5,,,,,0.4,,,,,0.30000000000000004
Japan,0.2,,,,,0.2,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.0
Jordan,50.2,,,,,35.6,,,,,28.700000000000003,,,,,25.2,,,,,22.200000000000003,,,,,20.6,,,,,20.9,,,,,19.8,,,,,19.2,,,,,18.0,,,,,16.0,,,,,11.600000000000001
Kazakhstan,11.600000000000001,,,,,7.6,,,,,3.6,,,,,1.4,,,,,0.7,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.2
Kenya,91.7,,,,,86.1,,,,,76.80000000000001,,,,,66.6,,,,,56.800000000000004,,,,,44.7,,,,,36.3,,,,,29.9,,,,,25.8,,,,,23.4,,,,,22.9,,,,,16.6
Kiribati,78.8,,,,,70.3,,,,,60.7,,,,,51.3,,,,,40.400000000000006,,,,,33.0,,,,,27.5,,,,,21.0,,,,,17.3,,,,,11.5,,,,,7.9,,,,,6.4
Kuwait,75.0,,,,,64.9,,,,,55.2,,,,,49.3,,,,,40.5,,,,,33.6,,,,,28.7,,,,,25.5,,,,,23.599999999999998,,,,,22.5,,,,,21.9,,,,,2.5
Kyrgyzstan,15.600000000000001,,,,,7.9,,,,,2.6,,,,,0.9,,,,,0.4,,,,,0.30000000000000004,,,,,0.30000000000000004,,,,,0.4,,,,,0.4,,,,,0.30000000000000004,,,,,0.6000000000000001,,,,,0.4
Lao People's Democratic Republic,92.8,,,,,90.8,,,,,85.69999999999999,,,,,81.1,,,,,71.4,,,,,60.4,,,,,53.3,,,,,51.4,,,,,50.9,,,,,41.2,,,,,33.599999999999994,,,,,26.0
Latvia,0.7,,,,,0.4,,,,,0.30000000000000004,,,,,0.2,,,,,0.30000000000000004,,,,,0.30000000000000004,,,,,0.30000000000000004,,,,,0.30000000000000004,,,,,0.4,,,,,0.4,,,,,0.5,,,,,0.4
Lebanon,61.400000000000006,,,,,47.7,,,,,35.0,,,,,24.6,,,,,16.5,,,,,10.9,,,,,7.0,,,,,4.5,,,,,2.5999999999999996,,,,,1.7,,,,,1.3,,,,,0.8999999999999999
Lesotho,86.2,,,,,81.7,,,,,79.1,,,,,71.0,,,,,61.1,,,,,47.599999999999994,,,,,34.1,,,,,24.900000000000002,,,,,22.3,,,,,21.6,,,,,19.3,,,,,14.2
Liberia,95.9,,,,,95.10000000000001,,,,,94.0,,,,,91.3,,,,,87.3,,,,,82.9,,,,,78.5,,,,,75.1,,,,,72.0,,,,,67.8,,,,,62.5,,,,,54.4
Libyan Arab Jamahiriya,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,16.4
Lithuania,4.800000000000001,,,,,1.8,,,,,0.7,,,,,0.4,,,,,0.30000000000000004,,,,,0.30000000000000004,,,,,0.4,,,,,0.5,,,,,0.6,,,,,0.3,,,,,0.8999999999999999,,,,,0.7
Luxembourg,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
Macao Special Administrative Region of China,64.5,,,,,48.8,,,,,34.5,,,,,22.7,,,,,16.1,,,,,9.4,,,,,5.3999999999999995,,,,,2.8,,,,,1.6,,,,,0.9,,,,,0.7,,,,,0.5
Madagascar,90.80000000000001,,,,,88.0,,,,,85.80000000000001,,,,,81.19999999999999,,,,,78.0,,,,,72.0,,,,,62.0,,,,,60.3,,,,,64.3,,,,,67.3,,,,,65.8,,,,,55.2
