Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cuba,24.2,22.64,21.08,19.52,17.96,16.4,15.3,14.2,13.1,12.0,10.9,10.2,9.5,8.8,8.1,7.4,6.84,6.28,5.72,5.16,4.6,4.3,4.0,3.7,3.4,3.1,3.02,2.94,2.86,2.78,2.7,2.64,2.58,2.52,2.46,2.4,2.32,2.24,2.16,2.08,2.0,1.92,1.84,1.76,1.68,1.6,1.52,1.44,1.36,1.28,1.2,1.14,1.08,1.02,0.96,0.9
Curaçao,14.9,13.98,13.06,12.14,11.22,10.3,9.78,9.26,8.74,8.22,7.7,7.24,6.78,6.32,5.86,5.4,5.2,5.0,4.8,4.6,4.4,4.2,4.0,3.8,3.6,3.4,3.14,2.88,2.62,2.36,2.1,1.96,1.82,1.68,1.54,1.4,1.28,1.16,1.04,0.92,0.8,0.74,0.68,0.62,0.56,0.5,0.56,0.62,0.68,0.74,0.8,0.74,0.68,0.62,0.56,0.5
Cyprus,17.7,16.12,14.54,12.96,11.38,9.8,8.66,7.52,6.38,5.24,4.1,3.6,3.1,2.6,2.1,1.6,1.48,1.36,1.24,1.12,1.0,0.98,0.96,0.94,0.92,0.9,0.88,0.86,0.84,0.82,0.8,0.78,0.76,0.74,0.72,0.7,0.7,0.7,0.7,0.7,0.7,0.68,0.66,0.64,0.62,0.6,0.56,0.52,0.48,0.44,0.4,0.38,0.36,0.34,0.32,0.3
Czech Republic,0.5,0.48,0.46,0.44,0.42,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.58,0.56,0.54,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48,0.46,0.44,0.42,0.4,0.38,0.36,0.34,0.32,0.3
Democratic People's Republic of Korea,3.7,3.26,2.82,2.38,1.94,1.5,1.28,1.06,0.84,0.62,0.4,0.34,0.28,0.22,0.16,0.1,0.08,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo,79.7,79.08,78.46,77.84,77.22,76.6,75.58,74.56,73.54,72.52,71.5,69.9,68.3,66.7,65.1,63.5,61.92,60.34,58.76,57.18,55.6,54.3,53.0,51.7,50.4,49.1,48.0,46.9,45.8,44.7,43.6,42.56,41.52,40.48,39.44,38.4,37.8,37.2,36.6,36.0,35.4,35.5,35.6,35.7,35.8,35.9,35.84,35.78,35.72,35.66,35.6,34.5,33.4,32.3,31.2,30.1
Denmark,0.1,0.1,0.1,0.1,0.1,0.1,0.12,0.14,0.16,0.18,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.18,0.16,0.14,0.12,0.1,0.1,0.1,0.1,0.1,0.1,0.08,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44,22.88,34.32,45.76,57.2
Dominican Republic,74.8,73.52,72.24,70.96,69.68,68.4,66.96,65.52,64.08,62.64,61.2,59.48,57.76,56.04,54.32,52.6,50.8,49.0,47.2,45.4,43.6,42.0,40.4,38.8,37.2,35.6,34.64,33.68,32.72,31.76,30.8,30.32,29.84,29.36,28.88,28.4,27.68,26.96,26.24,25.52,24.8,23.82,22.84,21.86,20.88,19.9,19.1,18.3,17.5,16.7,15.9,15.22,14.54,13.86,13.18,12.5
Ecuador,60.9,59.58,58.26,56.94,55.62,54.3,52.72,51.14,49.56,47.98,46.4,44.72,43.04,41.36,39.68,38.0,36.56,35.12,33.68,32.24,30.8,29.58,28.36,27.14,25.92,24.7,23.88,23.06,22.24,21.42,20.6,20.08,19.56,19.04,18.52,18.0,17.66,17.32,16.98,16.64,16.3,15.98,15.66,15.34,15.02,14.7,14.18,13.66,13.14,12.62,12.1,11.58,11.06,10.54,10.02,9.5
