Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Iceland,23.6,,,,,25.599999999999998,,,,,27.3,,,,,29.5,,,,,32.699999999999996,,,,,36.699999999999996,,,,,40.9,,,,,44.8,,,,,47.5,,,,,50.1,,,,,53.400000000000006,,,,,84.89999999999999
India,0.2,,,,,0.5,,,,,1.0,,,,,1.9,,,,,3.3,,,,,5.3,,,,,8.3,,,,,12.7,,,,,19.0,,,,,27.7,,,,,40.0,,,,,46.0
Indonesia,0.4,,,,,0.8,,,,,1.7000000000000002,,,,,3.4000000000000004,,,,,5.9,,,,,10.0,,,,,15.700000000000001,,,,,22.5,,,,,31.299999999999997,,,,,42.6,,,,,50.9,,,,,69.10000000000001
Iran (Islamic Republic of),0.2,,,,,0.6,,,,,1.3,,,,,3.2,,,,,6.8,,,,,12.2,,,,,19.3,,,,,27.8,,,,,35.2,,,,,40.4,,,,,46.9,,,,,57.2
Iraq,0.2,,,,,0.5,,,,,1.3,,,,,3.9,,,,,10.0,,,,,13.8,,,,,17.1,,,,,18.4,,,,,17.799999999999997,,,,,19.4,,,,,19.4,,,,,27.8
Ireland,23.8,,,,,30.700000000000003,,,,,39.8,,,,,52.0,,,,,62.8,,,,,69.6,,,,,74.80000000000001,,,,,79.69999999999999,,,,,83.6,,,,,86.1,,,,,89.1,,,,,136.7
Israel,13.1,,,,,18.2,,,,,26.200000000000003,,,,,33.8,,,,,41.4,,,,,46.199999999999996,,,,,53.0,,,,,59.5,,,,,65.8,,,,,71.6,,,,,76.2,,,,,80.8
Italy,10.8,,,,,16.7,,,,,24.299999999999997,,,,,33.9,,,,,43.2,,,,,51.0,,,,,56.8,,,,,60.1,,,,,61.8,,,,,64.0,,,,,67.3,,,,,93.29999999999998
Jamaica,4.3,,,,,6.9,,,,,10.6,,,,,15.7,,,,,22.0,,,,,28.200000000000003,,,,,31.5,,,,,35.2,,,,,32.3,,,,,39.8,,,,,47.3,,,,,54.8
Japan,56.9,,,,,65.89999999999999,,,,,77.39999999999999,,,,,81.3,,,,,83.39999999999999,,,,,84.3,,,,,85.69999999999999,,,,,87.8,,,,,89.80000000000001,,,,,91.19999999999999,,,,,91.0,,,,,93.9
Jordan,6.4,,,,,12.700000000000001,,,,,19.8,,,,,26.799999999999997,,,,,33.900000000000006,,,,,39.3,,,,,43.1,,,,,46.8,,,,,48.0,,,,,52.0,,,,,55.6,,,,,75.0
