Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Hungary,9.620000000000001,,,,,9.74,,,,,9.86,,,,,9.98,,,,,10.489999999999998,,,,,11.77,,,,,13.6,,,,,15.45,,,,,16.86,,,,,18.32,,,,,20.36,,,,,22.630000000000003
Iceland,0.5,,,,,2.44,,,,,7.619999999999999,,,,,14.81,,,,,19.55,,,,,21.06,,,,,21.58,,,,,22.04,,,,,22.450000000000003,,,,,22.92,,,,,23.64,,,,,24.810000000000002
India,3.16,,,,,3.1900000000000004,,,,,3.18,,,,,3.14,,,,,3.1,,,,,3.0700000000000003,,,,,3.17,,,,,3.84,,,,,4.85,,,,,5.47,,,,,6.15,,,,,7.3100000000000005
Indonesia,0.93,,,,,1.21,,,,,1.58,,,,,2.01,,,,,2.88,,,,,4.25,,,,,5.3100000000000005,,,,,5.87,,,,,6.470000000000001,,,,,7.48,,,,,8.95,,,,,10.59
Iran (Islamic Republic of),0.45,,,,,0.55,,,,,0.71,,,,,0.91,,,,,1.1600000000000001,,,,,1.44,,,,,1.81,,,,,2.3200000000000003,,,,,3.01,,,,,4.4399999999999995,,,,,6.57,,,,,8.74
Iraq,0.33999999999999997,,,,,0.44,,,,,0.5700000000000001,,,,,0.73,,,,,0.94,,,,,1.17,,,,,1.4100000000000001,,,,,1.83,,,,,2.67,,,,,4.43,,,,,6.890000000000001,,,,,8.870000000000001
Ireland,13.56,,,,,13.76,,,,,13.98,,,,,14.35,,,,,14.76,,,,,15.06,,,,,15.280000000000001,,,,,15.620000000000001,,,,,16.15,,,,,16.88,,,,,17.75,,,,,18.83
Israel,8.36,,,,,9.03,,,,,9.79,,,,,10.65,,,,,11.54,,,,,12.399999999999999,,,,,13.81,,,,,15.42,,,,,17.33,,,,,19.48,,,,,21.1,,,,,21.67
Italy,6.93,,,,,7.49,,,,,8.05,,,,,8.49,,,,,8.95,,,,,9.71,,,,,10.64,,,,,11.44,,,,,12.31,,,,,13.66,,,,,15.48,,,,,18.04
Jamaica,5.6899999999999995,,,,,6.12,,,,,6.6,,,,,7.130000000000001,,,,,7.77,,,,,8.51,,,,,9.35,,,,,10.29,,,,,11.3,,,,,12.260000000000002,,,,,13.33,,,,,14.68
